author_id;author_name;coauthors;publication_title;abstract;venue
c59464ef613d2ed2fd32a62a;David Cooper;David Cooper,Mary E. Dicker,Michael F. Lynch;Sorting of textual data bases: A variety generation approach to distribution sorting;;Inf. Process. Manage.
c59464ef613d2ed2fd32a62a;David Cooper;David Cooper,Michael F. Lynch;The use of binary search trees in external distribution sorting;;Inf. Process. Manage.
c59464ef613d2ed2fd32a62a;David Cooper;David Cooper,Michael F. Lynch;Compression of Wiswesser Line Notations Using Variety Generation;;Journal of Chemical Information and Computer Sciences
eaa12f83c01dd0cf08883f4f;David Cooper;Beverly Park Woolf,Toby Dragon,Ivon Arroyo,David Cooper,Winslow Burleson,Kasia Muldner;Recognizing and Responding to Student Affect;;HCI (3)
391be39453b3fa54aa2da15f;David Cooper;Brian R. von Konsky,Allan Loh,Mike Robey,Susan J. Gribble,Jim Ivins,David Cooper;The benefit of information technology in managing outcomes focused curriculum development across related degree programs;;Proceedings of the 8th Austalian conference on Computing education - Volume 52
8d17b45941c3a794650b4df7;David Cooper;Rosalind Barden,Susan Stepney,David Cooper;Z in practice;;null
8d3dbbef5dede9607d18e140;Young Park;Hongjian Niu,Young Park;An execution-based retrieval of object-oriented components;;ACM Southeast Regional Conference
8d3dbbef5dede9607d18e140;Young Park;Young Park;Organizing and retrieving class components based on types for reuse;;ACM Southeast Regional Conference
8d3dbbef5dede9607d18e140;Young Park;Young Park;Software Component Retrieval by Samples Using Concept Analysis;;Applied Informatics
8d3dbbef5dede9607d18e140;Young Park;Young Park,Nancy An;A Structured Approach to Program Reuse Library;;Applied Informatics
92f8078708393d44f2c7a1f6;Young Park;Young Park,Tong-Queue Lee;Using Temporal Information in Collaborative Filtering: An Empirical Study;;CSREA EEE
92f8078708393d44f2c7a1f6;Young Park;Tong-Queue Lee,Young Park;A Time-Based Recommender System Using Implicit Feedback;;CSREA EEE
92f8078708393d44f2c7a1f6;Young Park;Tong-Queue Lee,Eunchang Lee,Young Park,Yongtae Park;Transition: Recommending Mobile Content using Content Diffusion and User Preference;;CSREA EEE
5d6a1a9deb5b9851686abd37;Young Park;Sam Jeong,Kun Hee Han,Young Park;A Combined Technique of Non-uniform Loops;;GPC
8d3dbbef5dede9607d18e140;Young Park;Nancy An,Young Park;A Structured Approach to Retrieving Functions by Types;;ICFP
92f8078708393d44f2c7a1f6;Young Park;Tong-Queue Lee,Young Park,Yong-Tae Park;A Similarity Measure for Collaborative Filtering with Implicit Feedback;;ICIC (2)
91f967c38618e89f10ba81f5;Young Park;Bong-Seop Kim,Young Park;Web Search Using Dynamic Keyword Suggestion Based on Formal Concept Analysis;;IRI
24be353048a1897b6e6205d4;Young Park;Hang-Rae Kim,Young Park,Mi-Hee Yoon,Yoon Ho Kim;Intelligent and Effective Digital Watermarking Scheme for Mobile Content Service;;KES (1)
92f8078708393d44f2c7a1f6;Young Park;Tong-Queue Lee,Young Park,Yong-Tae Park;A time-based approach to effective recommender systems using implicit feedback;;Expert Syst. Appl.
8d3dbbef5dede9607d18e140;Young Park;Young Park,Benjamin Goldberg;Static Analysis for Optimizing Reference Counting;;Inf. Process. Lett.
8d3dbbef5dede9607d18e140;Young Park;Young Park;Software retrieval by samples using concept analysis;;Journal of Systems and Software
9d971ad55e26973aa1afd400;Young Park;P. Sadegh,A. Thompson,Xiaodong Luo,Young Park,T. Sienel;A methodology for predicting service life and design of reliability experiments;;IEEE Transactions on Reliability
0c3ac2cbf6acaffcec3c6f09;Young Park;Young Park,Gyeong Mi Heo,Romee Lee;Cyworld is my world: Korean adult experiences in an online community for learning;;IJWBC
92f8078708393d44f2c7a1f6;Young Park;Tong-Queue Lee,Young Park,Yong-Tae Park;An empirical study on effectiveness of temporal information as implicit ratings;;Expert Syst. Appl.
24be353048a1897b6e6205d4;Young Park;Yoon Ho Kim,Young Park;e-Gov Net Based Emergency Management Service.;;null
2b8ba02cb7e7057d7915f6b5;Young Park;Young Park;Blackboard scheduler control knowledge for heuristic classification: Representation and inference;;null
182c48daea41c037b6e81ae7;Young Park;Hyun-Suk Hwang,Young Park,Won Seok Choi;Electrical properties of Pb(Zr,Ti)O3 films prepared on ITO glass;;Microelectronic Engineering
ff803eddcd9e7be3293bc5a5;Paul Brown;Paul Brown;Distributed Component Database Management Systems;;Compontent Database Systems
ff803eddcd9e7be3293bc5a5;Paul Brown;Michael Stonebraker,Paul Brown,Dorothy Moore;Object-Relational DBMSs, Second Edition;;null
961dcbd9a53f47db1e11b544;Paul Brown;Paul Brown,Peter J. Haas,Jussi Myllymaki,Hamid Pirahesh,Berthold Reinwald,Yannis Sismanis;Toward Automated Large-Scale Information Integration and Discovery;;Data Management in a Connected World
ff803eddcd9e7be3293bc5a5;Paul Brown;Paul Brown,Martin Herbach,Akmal B. Chaudhri,Alexander Koerner;Requirements for XML Functionality in Relational Database Management Systems - An Informix Perspective;;DEXA Workshop
b8276d803f6413bc5e3da7ac;Paul Brown;Jon Bird,Phil Husbands,Martin Perris,Bill Bigge,Paul Brown;Implicit Fitness Functions for Evolving a Drawing Robot;;EvoWorkshops
ff803eddcd9e7be3293bc5a5;Paul Brown;Paul Brown;Implementing the Spirit of SQL-99;;SIGMOD Conference
ff803eddcd9e7be3293bc5a5;Paul Brown;Michael J. Carey,David J. DeWitt,Jeffrey F. Naughton,Mohammad Asgarian,Paul Brown,Johannes Gehrke,Dhaval Shah;The BUCKY Object-Relational Benchmark (Experience Paper);;SIGMOD Conference
961dcbd9a53f47db1e11b544;Paul Brown;Ihab F. Ilyas,Volker Markl,Peter J. Haas,Paul Brown,Ashraf Aboulnaga;CORDS: Automatic Discovery of Correlations and Soft Functional Dependencies;;SIGMOD Conference
a9f71e40480ea248a02bc600;Paul Brown;Paul Brown,Kenneth Janz;Facilitating innovative faculty projects: an information technology perspective;;SIGUCCS
ff803eddcd9e7be3293bc5a5;Paul Brown;Paul Brown,Michael Stonebraker;BigSur: A System For the Management of Earth Science Data;;VLDB
961dcbd9a53f47db1e11b544;Paul Brown;Paul Brown,Peter J. Haas;BHUNT: Automatic Discovery of Fuzzy Algebraic Constraints in Relational Data;;VLDB
961dcbd9a53f47db1e11b544;Paul Brown;Yannis Sismanis,Paul Brown,Peter J. Haas,Berthold Reinwald;GORDIAN: Efficient and Scalable Discovery of Composite Keys;;VLDB
961dcbd9a53f47db1e11b544;Paul Brown;Mehmet Altinel,Paul Brown,Susan Cline,Rajesh Kartha,Eric Louie,Volker Markl,Louis Mau,Yip-Hing Ng,David E. Simmen,Ashutosh Singh;DAMIA - A Data Mashup Fabric for Intranet Applications;;VLDB
b8276d803f6413bc5e3da7ac;Paul Brown;Paul Brown,Phil Husbands,Margaret A. Boden,Catherine Mason,Alan Sutcliffe;Creating histories;;Creativity  Cognition
abaca1c641a0a5bfe5c61f7a;Paul Brown;Stephen F. King,Paul Brown;Fix my street or else: using the internet to voice local public service concerns;;ICEGOV
ff803eddcd9e7be3293bc5a5;Paul Brown;Michael Stonebraker,Paul Brown,Martin Herbach;Interoperability, Distributed Applications and Distributed Databases: The Virtual Table Interface;;IEEE Data Eng. Bull.
ff803eddcd9e7be3293bc5a5;Paul Brown;Michael Stonebraker,Paul Brown,Dorothy Moore;Object-Relational DBMSs, Second Edition;;null
ff803eddcd9e7be3293bc5a5;Paul Brown;Michael Stonebraker,Paul Brown,Dorothy Moore;Object-Relational DBMSs, Second Edition;;null
da485a4ba1da4dcf1ddd379c;Paul Brown;Paul Brown;Reality versus imagination;;ACM SIGGRAPH 92 Visual Proceedings
da485a4ba1da4dcf1ddd379c;Paul Brown;Paul Brown;The ethics and aesthetics of the image interface;;ACM SIGGRAPH Computer Graphics
ff803eddcd9e7be3293bc5a5;Paul Brown;Michael Stonebraker,Dorothy Moore,Paul Brown;Object-Relational DBMSs: Tracking the Next Great Wave, 2nd edition;;null
da485a4ba1da4dcf1ddd379c;Paul Brown;Paul Brown;My gasket;;ACM SIGGRAPH 99 Electronic art and animation catalog
b79a9e35dc04231af0519750;Paul Brown;Chris Haddad,Kevin Bedell,Paul Brown,Davanum Srinivas,Dion Almaer;Programming Apache Axis;;null
961dcbd9a53f47db1e11b544;Paul Brown;Mehmet Altinel,Paul Brown,Susan Cline,Rajesh Kartha,Eric Louie,Volker Markl,Louis Mau,Yip-Hing Ng,David Simmen,Ashutosh Singh;Damia: a data mashup fabric for intranet applications;;Proceedings of the 33rd international conference on Very large data bases
1757fe135a5a8cc9b6d7f527;Paul Brown;Paul Brown;Realism and computer-integrated manufacturing;;Computers in art, design and animation
da485a4ba1da4dcf1ddd379c;Paul Brown;Paul Brown,Judith Crow,Brenda Laurel,Simon Penny;What next? A provocative look at curriculum, creativity and organization in teaching artists and designers to use computers;;ACM SIGGRAPH Computer Graphics
da485a4ba1da4dcf1ddd379c;Paul Brown;Paul Brown;Stepping stones in the mist;;Creative evolutionary systems
8feca0b3cca8c61b9275a930;Yue Zhao;Yue Zhao,Ciwen Xu,Yongcun Cao;Research on Query-by-Committee Method of Active Learning and Application;;ADMA
1c7409fc8aeecfbf3862339f;Yue Zhao;Aiguo He,Zixue Cheng,Tongjun Huang,Yue Zhao;Pseudo-Surface Based Network Camera Smart Control;;AINA
8feca0b3cca8c61b9275a930;Yue Zhao;Yongcun Cao,Yue Zhao,Xiuqin Pan,Yong Lu,Xiaona Xu;MBBNTree Classifier Algorithm Based on Active Learning from Unlabeled Samples;;FSKD (2)
b2eb70ad8947413401907b46;Yue Zhao;Yue Zhao,Shuigeng Zhou,Aoying Zhou;E-Mail Services on Hybrid P2P Networks;;GCC
41d1a15f772f7923ce41c31a;Yue Zhao;Xiaoya Zha,Yue Zhao;On non-null separating circuits in embedded graphs;;Graph Structure Theory
2cb8fc158e2d73963f8c99fd;Yue Zhao;Hongjiao Fu,Yue Zhao;A conceptual model of public medical service system based-on cell phone mobile platform;;I3E (2)
1c7409fc8aeecfbf3862339f;Yue Zhao;Aiguo He,Zixue Cheng,Tongjun Huang,Ryouhei Nakatani,Yuichi Amadatsu,Akio Koyama,Yue Zhao,Shoichi Noguchi;Design of a Real-Time Interactive Tele-exercise Classroom for Computer Exercises over a Gigabit Network;;ICOIN
b2eb70ad8947413401907b46;Yue Zhao;Shuigeng Zhou,Yue Zhao,Jihong Guan,Joshua Zhexue Huang;A Neighborhood-Based Clustering Algorithm;;PAKDD
647ffad7fdb26a540a39913f;Yue Zhao;Yanyan Huang,Fengquan Zhang,Ming Yu,Yue Zhao;Silicon Wafer Defect Extraction Based on Morphological Filter and Watershed Algorithm;;CSSE (6)
41d1a15f772f7923ce41c31a;Yue Zhao;Daniel P. Sanders,Yue Zhao;On Simultaneous Edge-Face Colorings of Plane Graphs;;Combinatorica
41d1a15f772f7923ce41c31a;Yue Zhao;Daniel P. Sanders,Yue Zhao;A five-color theorem;;Discrete Mathematics
41d1a15f772f7923ce41c31a;Yue Zhao;Yue Zhao;On the edge-reconstruction of graphs embedded in surfaces IV;;Discrete Mathematics
41d1a15f772f7923ce41c31a;Yue Zhao;Rong Luo,Yue Zhao;A note on Vizing's independence number conjecture of edge chromatic critical graphs;;Discrete Mathematics
41d1a15f772f7923ce41c31a;Yue Zhao;Oleg V. Borodin,Daniel P. Sanders,Yue Zhao;On cyclic colorings and their generalizations;;Discrete Mathematics
1f21615791ee84263cc7d764;Yue Zhao;Hugh Hind,Yue Zhao;Edge colorings of graphs embeddable in a surface of low genus;;Discrete Mathematics
41d1a15f772f7923ce41c31a;Yue Zhao;Yue Zhao;On the edge-reconstruction of 3-connected planar graphs with minimum valency 4;;Discrete Mathematics
41d1a15f772f7923ce41c31a;Yue Zhao;Daniel P. Sanders,Yue Zhao;On Improving the Edge-Face Coloring Theorem;;Graphs and Combinatorics
1c7409fc8aeecfbf3862339f;Yue Zhao;Aiguo He,Zixue Cheng,Akio Koyama,Tongjun Huang,Jerold A. Dehart,Yue Zhao;A Working Model for Real-time Interactive Distance Education Support Systems;;Int. J. Comput. Proc. Oriental Lang.
41d1a15f772f7923ce41c31a;Yue Zhao;Daniel P. Sanders,Yue Zhao;A New Bound on the Cyclic Chromatic Number;;J. Comb. Theory, Ser. B
41d1a15f772f7923ce41c31a;Yue Zhao;Daniel P. Sanders,Yue Zhao;Planar Graphs of Maximum Degree Seven are Class I;;J. Comb. Theory, Ser. B
41d1a15f772f7923ce41c31a;Yue Zhao;Daniel P. Sanders,Yue Zhao;On the Size of Edge Chromatic Critical Graphs;;J. Comb. Theory, Ser. B
41d1a15f772f7923ce41c31a;Yue Zhao;Daniel P. Sanders,Yue Zhao;Coloring the Faces of Convex Polyhedra so That Like Colors Are Far Apart;;J. Comb. Theory, Ser. B
41d1a15f772f7923ce41c31a;Yue Zhao;Daniel P. Sanders,Yue Zhao;Coloring edges of graphs embedded in a surface of characteristic zero;;J. Comb. Theory, Ser. B
41d1a15f772f7923ce41c31a;Yue Zhao;Daniel P. Sanders,Yue Zhao;On 2-Connected Spanning Subgraphs with Low Maximum Degree;;J. Comb. Theory, Ser. B
41d1a15f772f7923ce41c31a;Yue Zhao;Yue Zhao;On the Edge Reconstruction of Graphs Embedded in Surfaces, III,;;J. Comb. Theory, Ser. B
41d1a15f772f7923ce41c31a;Yue Zhao;Neil Robertson,Xiaoya Zha,Yue Zhao;On the flexibility of toroidal embeddings;;J. Comb. Theory, Ser. B
41d1a15f772f7923ce41c31a;Yue Zhao;Rong Luo,Yue Zhao;Finding the exact bound of the maximum degrees of class two graphs embeddable in a surface of characteristic epsilon in {-1, -2, -3};;J. Comb. Theory, Ser. B
41d1a15f772f7923ce41c31a;Yue Zhao;Yue Zhao;New lower bounds for the size of edge chromatic critical graphs;;Journal of Graph Theory
41d1a15f772f7923ce41c31a;Yue Zhao;Rong Luo,Lianying Miao,Yue Zhao;The size of edge chromatic critical graphs with maximum degree 6;;Journal of Graph Theory
bb586f2687cd03d7d1cba7cf;Yue Zhao;Yue Zhao,Kueiming Lo,Wook-Hyun Kwon;Identification of Multi-dimensional System based on a Novel Criterion;;ICINCO-SPSMC
1c7409fc8aeecfbf3862339f;Yue Zhao;Hideki Aoi,Yue Zhao,Tamotsu Hayase;Improvement of the Damaged Thermowell of the Monju Fast-Breeder Reactor Based on Vibration Analysis;;Simulation
8feca0b3cca8c61b9275a930;Yue Zhao;Yue Zhao,Yongcun Cao,Xiuqin Pan;Tibetan Language Continuous Speech Recognition Based on Dynamic Bayesian Network.;;null
41d1a15f772f7923ce41c31a;Yue Zhao;Daniel P. Sanders,Yue Zhao;On spanning trees and walks of low maximum degree;;Journal of Graph Theory
41d1a15f772f7923ce41c31a;Yue Zhao;Rong Luo,Yue Zhao;Finding the exact bound of the maximum degrees of class two graphs embeddable in a surface of characteristic ε∈{-1,-2,-3};;Journal of Combinatorial Theory Series B
41d1a15f772f7923ce41c31a;Yue Zhao;Yue Zhao;3-Coloring graphs embedded in surfaces;;Journal of Graph Theory
41d1a15f772f7923ce41c31a;Yue Zhao;Daniel P. Sanders,Yue Zhao;Coloring edges of embedded graphs;;Journal of Graph Theory
41d1a15f772f7923ce41c31a;Yue Zhao;Daniel P. Sanders,Yue Zhao;On total 9-coloring planar graphs of maximum degree seven;;Journal of Graph Theory
d536870c9e7c40f7bffac69c;Yue Zhao;Yue Zhao,Gregory J. Pottie;Optimal spectrum management in multiuser interference channels;;Proceedings of the 2009 IEEE international conference on Symposium on Information Theory - Volume 4
bb586f2687cd03d7d1cba7cf;Yue Zhao;Yue Zhao,Guiming Luo,Wook-Hyun Kwon;Recursive Algorithms for a Novel Identification Criterion;;Proceedings of the 2008 Congress on Image and Signal Processing, Vol. 5 - Volume 05
41d1a15f772f7923ce41c31a;Yue Zhao;Daniel P. Sanders,Yue Zhao;On diagonally 10-coloring plane triangulations;;Journal of Graph Theory
8feca0b3cca8c61b9275a930;Yue Zhao;Shuang Chen,Yue Zhao;Evolving Model for Small-World Network Based on Benefit Choice;;Proceedings of the 2008 Fourth International Conference on Natural Computation - Volume 01
ebd0ce775fad433c3a212485;Hui Fang;Puteri Norhashimah,Hui Fang,Jianmin Jiang;Video Extraction in Compressed Domain;;AVSS
5dfdf27260f8093fcc637775;Hui Fang;Hui Fang,John C. Hart;Randomly Accessible Procedural Animation of Physically Approximate Turbulent Motion;;CA
5dfdf27260f8093fcc637775;Hui Fang;Xuanhui Wang,Hui Fang,ChengXiang Zhai;Improve retrieval accuracy for difficult queries using negative feedback;;CIKM
5dfdf27260f8093fcc637775;Hui Fang;Hui Fang,ChengXiang Zhai,Lei Liu,Jiong Yang;Subspace Clustering for Microarray Data Analysis: Multiple Criteria and Significance Assessment;;CSB
ebd0ce775fad433c3a212485;Hui Fang;Hui Fang,Puteri Norhashimah,Jianmin Jiang,Yong Yin;A Hybrid Scheme for Temporal Video Segmentation;;DELTA
5dfdf27260f8093fcc637775;Hui Fang;Hui Fang,ChengXiang Zhai;Probabilistic Models for Expert Finding;;ECIR
57cb251c39c9ca435b1ab8d1;Hui Fang;Hui Fang,Nicholas Costen,David Cristinacce,John Darby;3D facial geometry recovery via group-wise optical flow;;FG
5dfdf27260f8093fcc637775;Hui Fang;Xiaqing Wu,Rodrigo L. Carceroni,Hui Fang,Steve Zelinka,Andrew Kirmse;Automatic alignment of large-scale aerial rasters to road-maps;;GIS
5dfdf27260f8093fcc637775;Hui Fang;Steve Zelinka,Hui Fang,Michael Garland,John C. Hart;Interactive material replacement in photographs;;Graphics Interface
ebd0ce775fad433c3a212485;Hui Fang;Yue Feng,Hui Fang,Jianmin Jiang;Region Growing with Automatic Seeding for Semantic Video Object Segmentation;;ICAPR (2)
ebd0ce775fad433c3a212485;Hui Fang;Hui Fang,Rami Qahwaji,Jianmin Jiang;Video Indexing and Retrieval in Compressed Domain Using Fuzzy-Categorization;;ISVC (2)
57cb251c39c9ca435b1ab8d1;Hui Fang;Hui Fang,Nicholas Paul Costen;3D Face Reconstruction Under Imperfect Tracking Circumstances Using Shape Model Constraints;;ISVC (2)
5dfdf27260f8093fcc637775;Hui Fang;Hui Fang,Tao Tao,ChengXiang Zhai;A formal study of information retrieval heuristics;;SIGIR
5dfdf27260f8093fcc637775;Hui Fang;Hui Fang,ChengXiang Zhai;An exploration of axiomatic approaches to information retrieval;;SIGIR
5dfdf27260f8093fcc637775;Hui Fang;Hui Fang,ChengXiang Zhai;Semantic term matching in axiomatic approaches to information retrieval;;SIGIR
5dfdf27260f8093fcc637775;Hui Fang;Qiaozhu Mei,Hui Fang,ChengXiang Zhai;A study of Poisson query generation model for information retrieval;;SIGIR
5dfdf27260f8093fcc637775;Hui Fang;Bin Tan,Atulya Velivelli,Hui Fang,ChengXiang Zhai;Term feedback for information retrieval with language models;;SIGIR
5dfdf27260f8093fcc637775;Hui Fang;Xuanhui Wang,Hui Fang,ChengXiang Zhai;A study of methods for negative relevance feedback;;SIGIR
5dfdf27260f8093fcc637775;Hui Fang;ChengXiang Zhai,Tao Tao,Hui Fang,Zhidi Shang;Improving the Robustness of Language Models - UIUC TREC 2003 Robust and Genomics Experiments;;TREC
5dfdf27260f8093fcc637775;Hui Fang;Hui Fang,Lixin Zhou,ChengXiang Zhai;Language Models for Expert Finding--UIUC TREC 2006 Enterprise Track Experiments;;TREC
